+-------+-------------+----------------------------------------------------------------+----------------+--------+---------+---------------------+---------------------+
| id    | record_type | domain_name                                                    | record         | status | version | create_time         | update_time         |
| 30400 |           0 | c-vop-vop19704-23069-60.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 14:05:00 | 2018-10-25 14:06:35 |
| 30401 |           0 | job-vop-vop19704-23069.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 14:05:00 | 2018-10-25 14:05:00 |
| 30402 |           0 | job-vop-vop19704-23069.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 14:05:00 | 2018-10-25 14:05:00 |
| 30403 |           0 | job-demand-forecast-dev-mf-23070.spark.ns.ai.vip.com           | 10.219.237.100 |      1 | v22     | 2018-10-25 14:05:27 | 2018-10-25 14:05:27 |
| 30404 |           0 | job-demand-forecast-dev-mf-23070.spark.ns.ai.vip.com           | 10.219.237.101 |      1 | v22     | 2018-10-25 14:05:27 | 2018-10-25 14:05:27 |
| 30405 |           0 | c-vop-vop19705-23071-49.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 14:06:00 | 2018-10-25 14:07:25 |
| 30406 |           0 | c-vop-vop19705-23071-49.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 14:06:00 | 2018-10-25 14:07:25 |
| 30407 |           0 | job-vop-vop19705-23071.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 14:06:00 | 2018-10-25 14:06:00 |
| 30408 |           0 | job-vop-vop19705-23071.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 14:06:00 | 2018-10-25 14:06:00 |
| 30409 |           0 | c-vop-vop19706-23072-95.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 14:07:00 | 2018-10-25 14:08:45 |
| 30410 |           0 | c-vop-vop19706-23072-95.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 14:07:00 | 2018-10-25 14:08:45 |
| 30411 |           0 | job-vop-vop19706-23072.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 14:07:00 | 2018-10-25 14:07:00 |
| 30412 |           0 | job-vop-vop19706-23072.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 14:07:00 | 2018-10-25 14:07:00 |
| 30413 |           0 | bigdata-325-appwarmup.storm.ai.vip.com                         | 10.208.75.211  |      1 | v22     | 2018-10-25 14:07:59 | 2018-10-25 14:07:59 |
| 30414 |           0 | c-vop-vop19707-23073-50.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 14:08:00 | 2018-10-25 14:09:20 |
| 30415 |           0 | c-vop-vop19707-23073-50.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 14:08:00 | 2018-10-25 14:09:20 |
| 30416 |           0 | job-vop-vop19707-23073.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 14:08:00 | 2018-10-25 14:08:00 |
| 30417 |           0 | job-vop-vop19707-23073.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 14:08:00 | 2018-10-25 14:08:00 |
| 30418 |           0 | c-vop-vop19708-23074-68.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 14:09:00 | 2018-10-25 14:10:35 |
| 30419 |           0 | c-vop-vop19708-23074-68.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 14:09:00 | 2018-10-25 14:10:35 |
| 30420 |           0 | job-vop-vop19708-23074.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 14:09:00 | 2018-10-25 14:09:00 |
| 30421 |           0 | job-vop-vop19708-23074.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 14:09:00 | 2018-10-25 14:09:00 |
| 30422 |           0 | c-vop-vop19709-23075-22.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 14:10:00 | 2018-10-25 14:12:00 |
| 30423 |           0 | c-vop-vop19709-23075-22.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 14:10:00 | 2018-10-25 14:12:00 |
| 30424 |           0 | job-vop-vop19709-23075.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 14:10:00 | 2018-10-25 14:10:00 |
| 30425 |           0 | job-vop-vop19709-23075.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 14:10:00 | 2018-10-25 14:10:00 |
| 30426 |           0 | c-vop-vop19710-23076-92.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 14:11:00 | 2018-10-25 14:12:35 |
| 30427 |           0 | c-vop-vop19710-23076-92.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 14:11:00 | 2018-10-25 14:12:35 |
| 30428 |           0 | job-vop-vop19710-23076.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 14:11:01 | 2018-10-25 14:11:01 |
| 30429 |           0 | job-vop-vop19710-23076.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 14:11:01 | 2018-10-25 14:11:01 |
| 30430 |           0 | c-vop-vop19711-23077-82.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 14:12:00 | 2018-10-25 14:13:30 |
| 30431 |           0 | c-vop-vop19711-23077-82.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 14:12:00 | 2018-10-25 14:13:30 |
| 30432 |           0 | job-vop-vop19711-23077.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 14:12:01 | 2018-10-25 14:12:01 |
| 30433 |           0 | job-vop-vop19711-23077.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 14:12:01 | 2018-10-25 14:12:01 |
| 30434 |           0 | c-vop-vop19712-23078-64.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 14:13:00 | 2018-10-25 14:14:40 |
| 30435 |           0 | c-vop-vop19712-23078-64.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 14:13:00 | 2018-10-25 14:14:40 |
| 30436 |           0 | job-vop-vop19712-23078.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 14:13:00 | 2018-10-25 14:13:00 |
| 30437 |           0 | job-vop-vop19712-23078.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 14:13:00 | 2018-10-25 14:13:00 |
| 30438 |           0 | c-vop-vop19713-23079-40.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 14:14:00 | 2018-10-25 14:15:35 |
| 30439 |           0 | c-vop-vop19713-23079-40.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 14:14:00 | 2018-10-25 14:15:35 |
| 30440 |           0 | job-vop-vop19713-23079.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 14:14:00 | 2018-10-25 14:14:00 |
| 30441 |           0 | job-vop-vop19713-23079.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 14:14:00 | 2018-10-25 14:14:00 |
| 30442 |           0 | c-vop-vop19714-23080-33.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 14:15:00 | 2018-10-25 14:16:25 |
| 30443 |           0 | c-vop-vop19714-23080-33.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 14:15:00 | 2018-10-25 14:16:25 |
| 30444 |           0 | job-vop-vop19714-23080.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 14:15:00 | 2018-10-25 14:15:00 |
| 30445 |           0 | job-vop-vop19714-23080.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 14:15:00 | 2018-10-25 14:15:00 |
| 30446 |           0 | flink-kafka-482-ai-platform.flink.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 14:21:34 | 2018-10-25 14:21:34 |
| 30447 |           0 | flink-kafka-482-ai-platform.flink.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 14:21:34 | 2018-10-25 14:21:34 |
| 30464 |           0 | c-research-nlp-querylogdata-23081-42.spark.ns.ai.vip.com       | 10.219.237.100 |      0 | v22     | 2018-10-25 14:29:24 | 2018-10-25 18:26:14 |
| 30465 |           0 | c-research-nlp-querylogdata-23081-42.spark.ns.ai.vip.com       | 10.219.237.101 |      0 | v22     | 2018-10-25 14:29:24 | 2018-10-25 18:26:14 |
| 30466 |           0 | job-research-nlp-querylogdata-23081.spark.ns.ai.vip.com        | 10.219.237.100 |      1 | v22     | 2018-10-25 14:29:24 | 2018-10-25 14:29:24 |
| 30467 |           0 | job-research-nlp-querylogdata-23081.spark.ns.ai.vip.com        | 10.219.237.101 |      1 | v22     | 2018-10-25 14:29:24 | 2018-10-25 14:29:24 |
| 30468 |           0 | c-search-qcsimtitle-23082.spark.ns.ai.vip.com                  | 10.219.237.100 |      0 | v22     | 2018-10-25 14:33:33 | 2018-10-25 14:34:50 |
| 30469 |           0 | c-search-qcsimtitle-23082.spark.ns.ai.vip.com                  | 10.219.237.101 |      0 | v22     | 2018-10-25 14:33:33 | 2018-10-25 14:34:50 |
| 30470 |           0 | job-search-qcsimtitle-23082.spark.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 14:33:33 | 2018-10-25 14:33:33 |
| 30471 |           0 | job-search-qcsimtitle-23082.spark.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 14:33:33 | 2018-10-25 14:33:33 |
| 30472 |           0 | c-search-querytitle-23083.spark.ns.ai.vip.com                  | 10.219.237.100 |      0 | v22     | 2018-10-25 14:35:06 | 2018-10-25 15:19:25 |
| 30473 |           0 | c-search-querytitle-23083.spark.ns.ai.vip.com                  | 10.219.237.101 |      0 | v22     | 2018-10-25 14:35:06 | 2018-10-25 15:19:25 |
| 30474 |           0 | job-search-querytitle-23083.spark.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 14:35:06 | 2018-10-25 14:35:06 |
| 30475 |           0 | job-search-querytitle-23083.spark.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 14:35:06 | 2018-10-25 14:35:06 |
| 30476 |           0 | flink-kafka-483-ai-platform.flink.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 14:44:05 | 2018-10-25 14:44:05 |
| 30477 |           0 | flink-kafka-483-ai-platform.flink.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 14:44:05 | 2018-10-25 14:44:05 |
| 30478 |           0 | c-search-qcsimtitle-23084.spark.ns.ai.vip.com                  | 10.219.237.100 |      0 | v22     | 2018-10-25 14:49:55 | 2018-10-25 15:28:20 |
| 30479 |           0 | c-search-qcsimtitle-23084.spark.ns.ai.vip.com                  | 10.219.237.101 |      0 | v22     | 2018-10-25 14:49:55 | 2018-10-25 15:28:20 |
| 30480 |           0 | job-search-qcsimtitle-23084.spark.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 14:49:55 | 2018-10-25 14:49:55 |
| 30481 |           0 | job-search-qcsimtitle-23084.spark.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 14:49:55 | 2018-10-25 14:49:55 |
| 30482 |           0 | ai-platform-326-stormtest23.storm.ai.vip.com                   | 10.208.75.211  |      1 | v22     | 2018-10-25 14:50:22 | 2018-10-25 14:50:22 |
| 30483 |           0 | c-vop-vop19719-23085-46.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 15:01:00 | 2018-10-25 15:02:50 |
| 30484 |           0 | c-vop-vop19719-23085-46.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 15:01:00 | 2018-10-25 15:02:50 |
| 30485 |           0 | job-vop-vop19719-23085.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 15:01:01 | 2018-10-25 15:01:01 |
| 30486 |           0 | job-vop-vop19719-23085.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 15:01:01 | 2018-10-25 15:01:01 |
| 30487 |           0 | bigdata-327-appwarmup.storm.ai.vip.com                         | 10.208.75.211  |      1 | v22     | 2018-10-25 15:01:40 | 2018-10-25 15:01:40 |
| 30488 |           0 | flink-kafka-484-ai-platform.flink.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 15:04:52 | 2018-10-25 15:04:52 |
| 30489 |           0 | flink-kafka-484-ai-platform.flink.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 15:04:52 | 2018-10-25 15:04:52 |
| 30490 |           0 | c-vop-vop19720-23086-51.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 15:13:00 | 2018-10-25 15:33:00 |
| 30491 |           0 | c-vop-vop19720-23086-51.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 15:13:00 | 2018-10-25 15:33:00 |
| 30492 |           0 | job-vop-vop19720-23086.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 15:13:00 | 2018-10-25 15:13:00 |
| 30493 |           0 | job-vop-vop19720-23086.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 15:13:00 | 2018-10-25 15:13:00 |
| 30494 |           0 | c-vop-vop19721-23087-77.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 15:14:00 | 2018-10-25 15:34:00 |
| 30495 |           0 | c-vop-vop19721-23087-77.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 15:14:00 | 2018-10-25 15:34:00 |
| 30496 |           0 | job-vop-vop19721-23087.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 15:14:00 | 2018-10-25 15:14:00 |
| 30497 |           0 | job-vop-vop19721-23087.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 15:14:00 | 2018-10-25 15:14:00 |
| 30498 |           0 | c-vop-vop19722-23088-34.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 15:16:00 | 2018-10-25 15:17:15 |
| 30499 |           0 | c-vop-vop19722-23088-34.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 15:16:00 | 2018-10-25 15:17:15 |
| 30500 |           0 | job-vop-vop19722-23088.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 15:16:00 | 2018-10-25 15:16:00 |
| 30501 |           0 | job-vop-vop19722-23088.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 15:16:00 | 2018-10-25 15:16:00 |
| 30502 |           0 | flink-kafka-485-ai-platform.flink.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 15:24:00 | 2018-10-25 15:24:00 |
| 30503 |           0 | flink-kafka-485-ai-platform.flink.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 15:24:00 | 2018-10-25 15:24:00 |
| 30504 |           0 | flink-kafka-486-ai-platform.flink.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 15:27:17 | 2018-10-25 15:27:17 |
| 30505 |           0 | flink-kafka-486-ai-platform.flink.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 15:27:17 | 2018-10-25 15:27:17 |
| 30506 |           0 | supplier-stat-487-ad-plarform.flink.ai.vip.com                 | 10.208.75.211  |      1 | v22     | 2018-10-25 15:30:46 | 2018-10-25 15:30:46 |
| 30507 |           0 | c-research-nlp-getdata3-23089-37.spark.ns.ai.vip.com           | 10.219.237.100 |      0 | v22     | 2018-10-25 15:34:11 | 2018-10-25 17:24:45 |
| 30508 |           0 | c-research-nlp-getdata3-23089-37.spark.ns.ai.vip.com           | 10.219.237.101 |      0 | v22     | 2018-10-25 15:34:11 | 2018-10-25 17:24:45 |
| 30509 |           0 | job-research-nlp-getdata3-23089.spark.ns.ai.vip.com            | 10.219.237.100 |      1 | v22     | 2018-10-25 15:34:11 | 2018-10-25 15:34:11 |
| 30510 |           0 | job-research-nlp-getdata3-23089.spark.ns.ai.vip.com            | 10.219.237.101 |      1 | v22     | 2018-10-25 15:34:11 | 2018-10-25 15:34:11 |
| 30511 |           0 | bigdata-328-appwarmup.storm.ai.vip.com                         | 10.208.75.211  |      1 | v22     | 2018-10-25 15:40:56 | 2018-10-25 15:40:56 |
| 30512 |           0 | c-vop-vop19727-23090-65.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 16:01:00 | 2018-10-25 16:02:50 |
| 30513 |           0 | c-vop-vop19727-23090-65.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 16:01:00 | 2018-10-25 16:02:50 |
| 30514 |           0 | job-vop-vop19727-23090.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 16:01:00 | 2018-10-25 16:01:00 |
| 30515 |           0 | job-vop-vop19727-23090.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 16:01:00 | 2018-10-25 16:01:00 |
| 30516 |           0 | bigdata-329-appwarmup.storm.ai.vip.com                         | 10.208.75.211  |      1 | v22     | 2018-10-25 16:02:14 | 2018-10-25 16:02:14 |
| 30517 |           0 | bigdata-330-vdpbrandlike.storm.ai.vip.com                      | 10.208.75.211  |      1 | v22     | 2018-10-25 16:11:54 | 2018-10-25 16:11:54 |
| 30518 |           0 | supplier-stat-488-ad-plarform.flink.ai.vip.com                 | 10.208.75.211  |      1 | v22     | 2018-10-25 16:14:01 | 2018-10-25 16:14:01 |
| 30519 |           0 | job-demand-forecast-dev-mf-23091.spark.ns.ai.vip.com           | 10.219.237.100 |      1 | v22     | 2018-10-25 16:26:35 | 2018-10-25 16:26:35 |
| 30520 |           0 | job-demand-forecast-dev-mf-23091.spark.ns.ai.vip.com           | 10.219.237.101 |      1 | v22     | 2018-10-25 16:26:35 | 2018-10-25 16:26:35 |
| 30521 |           0 | bigdata-331-vdpbrandlike.storm.ai.vip.com                      | 10.208.75.211  |      1 | v22     | 2018-10-25 16:28:36 | 2018-10-25 16:28:36 |
| 30522 |           0 | flink-kafka-489-ai-platform.flink.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 16:30:14 | 2018-10-25 16:30:14 |
| 30523 |           0 | flink-kafka-489-ai-platform.flink.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 16:30:14 | 2018-10-25 16:30:14 |
| 30524 |           0 | flink-kafka-490-ai-platform.flink.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 16:34:05 | 2018-10-25 16:34:05 |
| 30525 |           0 | flink-kafka-490-ai-platform.flink.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 16:34:05 | 2018-10-25 16:34:05 |
| 30526 |           0 | job-demand-forecast-dev-mf-23092.spark.ns.ai.vip.com           | 10.219.237.100 |      1 | v22     | 2018-10-25 16:37:18 | 2018-10-25 16:37:18 |
| 30527 |           0 | job-demand-forecast-dev-mf-23092.spark.ns.ai.vip.com           | 10.219.237.101 |      1 | v22     | 2018-10-25 16:37:18 | 2018-10-25 16:37:18 |
| 30528 |           0 | flink-kafka-491-ai-platform.flink.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 16:37:52 | 2018-10-25 16:37:52 |
| 30529 |           0 | flink-kafka-491-ai-platform.flink.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 16:37:52 | 2018-10-25 16:37:52 |
| 30530 |           0 | ad-monitor-ts-492-ad-plarform.flink.ai.vip.com                 | 10.208.75.211  |      1 | v22     | 2018-10-25 16:44:41 | 2018-10-25 16:44:41 |
| 30531 |           0 | job-demand-forecast-dev-mf-23093.spark.ns.ai.vip.com           | 10.219.237.100 |      1 | v22     | 2018-10-25 16:45:13 | 2018-10-25 16:45:13 |
| 30532 |           0 | job-demand-forecast-dev-mf-23093.spark.ns.ai.vip.com           | 10.219.237.101 |      1 | v22     | 2018-10-25 16:45:13 | 2018-10-25 16:45:13 |
| 30533 |           0 | ad-monitor-ts-493-ad-plarform.flink.ai.vip.com                 | 10.208.75.211  |      1 | v22     | 2018-10-25 16:46:56 | 2018-10-25 16:46:56 |
| 30534 |           0 | c-vop-vop19732-23094-90.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-10-25 17:01:00 | 2018-10-25 17:02:45 |
| 30535 |           0 | c-vop-vop19732-23094-90.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-10-25 17:01:00 | 2018-10-25 17:02:45 |
| 30536 |           0 | job-vop-vop19732-23094.spark.ns.ai.vip.com                     | 10.219.237.100 |      1 | v22     | 2018-10-25 17:01:00 | 2018-10-25 17:01:00 |
| 30537 |           0 | job-vop-vop19732-23094.spark.ns.ai.vip.com                     | 10.219.237.101 |      1 | v22     | 2018-10-25 17:01:00 | 2018-10-25 17:01:00 |
| 30538 |           0 | flink-kafka-494-ai-platform.flink.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 17:04:16 | 2018-10-25 17:04:16 |
| 30539 |           0 | flink-kafka-494-ai-platform.flink.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 17:04:16 | 2018-10-25 17:04:16 |
| 30540 |           0 | c-research-nlp-producttype-23095-85.spark.ns.ai.vip.com        | 10.219.237.100 |      0 | v22     | 2018-10-25 17:04:59 | 2018-10-25 17:07:08 |
| 30541 |           0 | c-research-nlp-producttype-23095-85.spark.ns.ai.vip.com        | 10.219.237.101 |      0 | v22     | 2018-10-25 17:04:59 | 2018-10-25 17:07:08 |
| 30542 |           0 | job-research-nlp-producttype-23095.spark.ns.ai.vip.com         | 10.219.237.100 |      1 | v22     | 2018-10-25 17:05:00 | 2018-10-25 17:05:00 |
| 30543 |           0 | job-research-nlp-producttype-23095.spark.ns.ai.vip.com         | 10.219.237.101 |      1 | v22     | 2018-10-25 17:05:00 | 2018-10-25 17:05:00 |
| 30544 |           0 | c-finance-ebs-dev-otb-discount-23096-87.spark.ns.ai.vip.com    | 10.219.237.100 |      0 | v22     | 2018-10-25 17:07:08 | 2018-10-25 17:54:38 |
| 30545 |           0 | c-finance-ebs-dev-otb-discount-23096-87.spark.ns.ai.vip.com    | 10.219.237.101 |      0 | v22     | 2018-10-25 17:07:08 | 2018-10-25 17:54:38 |
| 30546 |           0 | job-finance-ebs-dev-otb-discount-23096.spark.ns.ai.vip.com     | 10.219.237.100 |      1 | v22     | 2018-10-25 17:07:08 | 2018-10-25 17:07:08 |
| 30547 |           0 | job-finance-ebs-dev-otb-discount-23096.spark.ns.ai.vip.com     | 10.219.237.101 |      1 | v22     | 2018-10-25 17:07:08 | 2018-10-25 17:07:08 |
| 30548 |           0 | c-finance-ebs-dev-ppso-discount-23097-79.spark.ns.ai.vip.com   | 10.219.237.100 |      0 | v22     | 2018-10-25 17:07:31 | 2018-10-25 17:24:42 |
| 30549 |           0 | c-finance-ebs-dev-ppso-discount-23097-79.spark.ns.ai.vip.com   | 10.219.237.101 |      0 | v22     | 2018-10-25 17:07:31 | 2018-10-25 17:24:42 |
| 30550 |           0 | job-finance-ebs-dev-ppso-discount-23097.spark.ns.ai.vip.com    | 10.219.237.100 |      1 | v22     | 2018-10-25 17:07:32 | 2018-10-25 17:07:32 |
| 30551 |           0 | job-finance-ebs-dev-ppso-discount-23097.spark.ns.ai.vip.com    | 10.219.237.101 |      1 | v22     | 2018-10-25 17:07:32 | 2018-10-25 17:07:32 |
| 30552 |           0 | flink-kafka-495-ai-platform.flink.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 17:10:18 | 2018-10-25 17:10:18 |
| 30553 |           0 | flink-kafka-495-ai-platform.flink.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 17:10:18 | 2018-10-25 17:10:18 |
| 30554 |           0 | ad-monitor-ts-496-ad-plarform.flink.ai.vip.com                 | 10.208.75.211  |      1 | v22     | 2018-10-25 17:11:59 | 2018-10-25 17:11:59 |
| 30555 |           0 | c-research-nlp-getvalue-23098-17.spark.ns.ai.vip.com           | 10.219.237.100 |      0 | v22     | 2018-10-25 17:13:40 | 2018-10-25 17:14:50 |
| 30556 |           0 | c-research-nlp-getvalue-23098-17.spark.ns.ai.vip.com           | 10.219.237.101 |      0 | v22     | 2018-10-25 17:13:40 | 2018-10-25 17:14:50 |
| 30557 |           0 | job-research-nlp-getvalue-23098.spark.ns.ai.vip.com            | 10.219.237.100 |      1 | v22     | 2018-10-25 17:13:41 | 2018-10-25 17:13:41 |
| 30558 |           0 | job-research-nlp-getvalue-23098.spark.ns.ai.vip.com            | 10.219.237.101 |      1 | v22     | 2018-10-25 17:13:41 | 2018-10-25 17:13:41 |
| 30559 |           0 | flink-kafka-497-ai-platform.flink.ns.ai.vip.com                | 10.219.237.100 |      1 | v22     | 2018-10-25 17:17:42 | 2018-10-25 17:17:42 |
| 30560 |           0 | flink-kafka-497-ai-platform.flink.ns.ai.vip.com                | 10.219.237.101 |      1 | v22     | 2018-10-25 17:17:42 | 2018-10-25 17:17:42 |
| 30561 |           0 | c-research-nlp-getvalue-23099-28.spark.ns.ai.vip.com           | 10.219.237.100 |      0 | v22     | 2018-10-25 17:20:00 | 2018-10-25 17:24:27 |
| 30562 |           0 | c-research-nlp-getvalue-23099-28.spark.ns.ai.vip.com           | 10.219.237.101 |      0 | v22     | 2018-10-25 17:20:00 | 2018-10-25 17:24:27 |
| 30563 |           0 | job-research-nlp-getvalue-23099.spark.ns.ai.vip.com            | 10.219.237.100 |      1 | v22     | 2018-10-25 17:20:01 | 2018-10-25 17:20:01 |
| 30564 |           0 | job-research-nlp-getvalue-23099.spark.ns.ai.vip.com            | 10.219.237.101 |      1 | v22     | 2018-10-25 17:20:01 | 2018-10-25 17:20:01 |
| 30565 |           0 | supplier-stat-498-ad-plarform.flink.ai.vip.com                 | 10.208.75.211  |      1 | v22     | 2018-10-25 17:20:37 | 2018-10-25 17:20:37 |
| 30566 |           0 | c-research-nlp-gettype-23100-84.spark.ns.ai.vip.com            | 10.219.237.100 |      0 | v22     | 2018-10-25 17:20:43 | 2018-10-25 17:21:45 |
| 30567 |           0 | c-research-nlp-gettype-23100-84.spark.ns.ai.vip.com            | 10.219.237.101 |      0 | v22     | 2018-10-25 17:20:43 | 2018-10-25 17:21:45 |
| 30568 |           0 | job-research-nlp-gettype-23100.spark.ns.ai.vip.com             | 10.219.237.100 |      1 | v22     | 2018-10-25 17:20:43 | 2018-10-25 17:20:43 |
| 30569 |           0 | job-research-nlp-gettype-23100.spark.ns.ai.vip.com             | 10.219.237.101 |      1 | v22     | 2018-10-25 17:20:43 | 2018-10-25 17:20:43 |
| 30570 |           0 | supplier-stat-499-ad-plarform.flink.ai.vip.com                 | 10.208.75.211  |      1 | v22     | 2018-10-25 17:22:41 | 2018-10-25 17:22:41 |
